Date,ProductID,UnitPrice,CompetitorPrice,PromoFlag,Quantity
2025-09-15,47,616.12,593.07,0,39
2025-09-16,47,616.12,562.72,0,36
2025-09-17,47,616.12,566.31,0,35
2025-09-18,47,616.12,564.72,0,39
2025-09-19,47,616.12,565.91,0,33
2025-09-20,47,616.12,571.86,0,42
2025-09-21,47,616.12,572.57,0,36
2025-09-22,47,616.12,584.13,0,41
2025-09-23,47,616.12,573.09,0,42
2025-09-24,47,616.12,577.07,0,48
2025-09-25,47,616.12,567.47,0,39
2025-09-26,47,616.12,558.26,0,38
2025-09-27,47,616.12,589.81,0,48
2025-09-28,47,616.12,583.63,0,45
2025-09-29,47,616.12,578.87,0,41
2025-09-30,47,616.12,573.57,0,44
2025-10-01,47,616.12,559.56,0,34
2025-10-02,47,616.12,573.34,0,40
2025-10-03,47,616.12,590.27,0,34
2025-10-04,47,616.12,443.63,0,40
2025-10-05,47,616.12,477.48,0,36
2025-10-06,47,616.12,445.27,0,36
2025-10-07,47,616.12,553.61,0,39
2025-10-08,47,616.12,587.64,0,39
2025-10-09,47,616.12,568.68,0,40
2025-10-10,47,616.12,592.41,0,39
2025-10-11,47,616.12,588.3,0,43
2025-10-12,47,616.12,581.95,0,51
2025-10-13,47,616.12,584.84,0,46
2025-10-14,47,616.12,578.65,0,52
2025-10-15,47,462.09,563.63,1,86
2025-10-16,47,462.09,559.35,1,65
2025-10-17,47,462.09,576.89,1,80
2025-10-18,47,462.09,559.3,1,94
2025-10-19,47,462.09,582.43,1,88
2025-10-20,47,462.09,571.73,1,58
2025-10-21,47,462.09,568.97,1,74
2025-10-22,47,616.12,566.69,0,43
2025-10-23,47,616.12,571.61,0,46
2025-10-24,47,616.12,561.82,0,48
2025-10-25,47,616.12,575.23,0,41
2025-10-26,47,616.12,567.2,0,47
2025-10-27,47,616.12,573.6,0,39
2025-10-28,47,616.12,561.44,0,42
2025-10-29,47,616.12,582.73,0,49
2025-10-30,47,616.12,580.88,0,49
2025-10-31,47,616.12,591.5,0,48
2025-11-01,47,616.12,569.92,0,43
2025-11-02,47,486.74,575.92,1,83
2025-11-03,47,486.74,570.68,1,66
2025-11-04,47,486.74,568.57,1,76
2025-11-05,47,486.74,589.46,1,76
2025-11-06,47,616.12,576.14,0,48
2025-11-07,47,616.12,581.22,0,48
2025-11-08,47,616.12,572.76,0,54
2025-11-09,47,616.12,570.61,0,51
2025-11-10,47,616.12,594.71,0,39
2025-11-11,47,616.12,566.52,0,42
2025-11-12,47,616.12,567.99,0,58
2025-11-13,47,616.12,583.03,0,43
2025-11-14,47,616.12,566.97,0,42
2025-11-15,47,616.12,573.08,0,57
2025-11-16,47,616.12,566.59,0,57
2025-11-17,47,616.12,590.02,0,43
2025-11-18,47,616.12,562.87,0,45
2025-11-19,47,616.12,571.08,0,51
2025-11-20,47,616.12,587.03,0,55
2025-11-21,47,616.12,562.17,0,42
2025-11-22,47,616.12,576.33,0,56
2025-11-23,47,616.12,570.06,0,50
2025-11-24,47,616.12,480.05,0,43
2025-11-25,47,616.12,454.49,0,51
2025-11-26,47,616.12,482.25,0,50
2025-11-27,47,616.12,441.89,0,47
2025-11-28,47,492.9,581.42,1,65
2025-11-29,47,492.9,580.54,1,86
2025-11-30,47,492.9,562.65,1,68
2025-12-01,47,492.9,577.69,1,79
2025-12-02,47,492.9,569.64,1,79
2025-12-03,47,492.9,574.46,1,73
2025-12-04,47,492.9,589.85,1,70
2025-12-05,47,492.9,573.98,1,87
2025-12-06,47,616.12,587,0,49
2025-12-07,47,616.12,582.53,0,53
2025-12-08,47,616.12,565.17,0,36
2025-12-09,47,616.12,570.77,0,48
2025-12-10,47,616.12,572.07,0,47
2025-12-11,47,616.12,596.83,0,43
2025-12-12,47,616.12,588.73,0,51
2025-12-13,47,616.12,583.76,0,58
2025-12-14,47,616.12,575.9,0,60
2025-12-15,47,616.12,554.35,0,43
2025-12-16,47,616.12,577.8,0,55
2025-12-17,47,425.13,578.89,1,95
2025-12-18,47,425.13,575.85,1,97
2025-12-19,47,425.13,570.71,1,95
2025-12-20,47,425.13,595.81,1,109
2025-12-21,47,425.13,571.31,1,93
2025-12-22,47,425.13,578.48,1,85
2025-12-23,47,425.13,566.27,1,79
2025-12-24,47,616.12,581.18,0,52
2025-12-25,47,616.12,575.63,0,52
2025-12-26,47,616.12,580.89,0,53
2025-12-27,47,616.12,563.66,0,59
2025-12-28,47,616.12,577.39,0,54
2025-12-29,47,616.12,581.84,0,37
2025-12-30,47,616.12,584.49,0,53
2025-12-31,47,616.12,573.15,0,50
2024-01-01,48,454.61,452.77,0,30
2024-01-02,48,454.61,447.91,0,26
2024-01-03,48,454.61,420.13,0,28
2024-01-04,48,454.61,449.6,0,24
2024-01-05,48,454.61,476.02,0,27
2024-01-06,48,454.61,453.27,0,31
2024-01-07,48,454.61,438.91,0,35
2024-01-08,48,454.61,434.79,0,21
2024-01-09,48,454.61,452.63,0,24
2024-01-10,48,454.61,457.31,0,23
2024-01-11,48,454.61,444.49,0,29
2024-01-12,48,454.61,457.31,0,23
2024-01-13,48,454.61,459.05,0,33
2024-01-14,48,454.61,452.57,0,29
2024-01-15,48,454.61,439.21,0,23
2024-01-16,48,454.61,444.81,0,31
2024-01-17,48,454.61,459.02,0,36
2024-01-18,48,454.61,452.75,0,26
2024-01-19,48,354.6,451.74,1,40
2024-01-20,48,354.6,433.97,1,35
2024-01-21,48,354.6,443.99,1,47
2024-01-22,48,354.6,432,1,34
2024-01-23,48,354.6,444.69,1,44
2024-01-24,48,354.6,432.69,1,42
2024-01-25,48,354.6,434.36,1,41
2024-01-26,48,354.6,431.89,1,42
2024-01-27,48,454.61,436.02,0,28
2024-01-28,48,454.61,444.06,0,29
2024-01-29,48,350.05,439.93,1,32
2024-01-30,48,350.05,448.12,1,39
2024-01-31,48,350.05,445.82,1,38
2024-02-01,48,350.05,443.49,1,33
2024-02-02,48,350.05,446.74,1,39
2024-02-03,48,350.05,455.25,1,50
2024-02-04,48,350.05,454.72,1,41
2024-02-05,48,454.61,455.08,0,25
2024-02-06,48,454.61,455.89,0,29
2024-02-07,48,454.61,441.06,0,27
2024-02-08,48,454.61,452.93,0,40
2024-02-09,48,454.61,431.77,0,27
2024-02-10,48,454.61,446.62,0,39
2024-02-11,48,454.61,444.95,0,35
2024-02-12,48,454.61,445.75,0,29
2024-02-13,48,454.61,441.01,0,31
2024-02-14,48,454.61,382.06,0,26
2024-02-15,48,454.61,364.37,0,29
2024-02-16,48,454.61,378.55,0,23
2024-02-17,48,454.61,339.47,0,28
2024-02-18,48,454.61,349.01,0,31
2024-02-19,48,454.61,344.02,0,20
2024-02-20,48,454.61,455.43,0,24
2024-02-21,48,454.61,451.09,0,32
2024-02-22,48,454.61,431.41,0,26
2024-02-23,48,454.61,424.85,0,30
2024-02-24,48,454.61,445.16,0,27
2024-02-25,48,454.61,449.2,0,40
2024-02-26,48,454.61,444.83,0,28
2024-02-27,48,454.61,452.64,0,22
2024-02-28,48,454.61,448,0,27
2024-02-29,48,454.61,448.98,0,26
2024-03-01,48,454.61,440.74,0,29
2024-03-02,48,454.61,451.8,0,36
2024-03-03,48,454.61,436.82,0,31
2024-03-04,48,454.61,434.45,0,30
2024-03-05,48,454.61,446.56,0,29
2024-03-06,48,454.61,456.92,0,29
2024-03-07,48,454.61,444.85,0,29
2024-03-08,48,454.61,445.66,0,25
2024-03-09,48,454.61,461.15,0,40
2024-03-10,48,454.61,441.91,0,30
2024-03-11,48,454.61,455.05,0,32
2024-03-12,48,454.61,451.57,0,35
2024-03-13,48,454.61,444.46,0,35
2024-03-14,48,454.61,448.11,0,27
2024-03-15,48,454.61,445.16,0,35
2024-03-16,48,454.61,438.11,0,39
2024-03-17,48,454.61,439.79,0,36
2024-03-18,48,454.61,451.54,0,25
2024-03-19,48,454.61,449.68,0,27
2024-03-20,48,454.61,457.41,0,36
2024-03-21,48,454.61,426.28,0,32
2024-03-22,48,454.61,462.05,0,29
2024-03-23,48,454.61,428.46,0,36
2024-03-24,48,454.61,449.86,0,37
2024-03-25,48,454.61,453.49,0,32
2024-03-26,48,454.61,345.61,0,26
2024-03-27,48,454.61,387.37,0,29
2024-03-28,48,454.61,365.96,0,27
2024-03-29,48,454.61,441.55,0,28
2024-03-30,48,454.61,464.3,0,32
2024-03-31,48,454.61,438.06,0,30
2024-04-01,48,454.61,439.16,0,22
2024-04-02,48,454.61,442.62,0,31
2024-04-03,48,454.61,458.49,0,30
2024-04-04,48,454.61,431.43,0,28
2024-04-05,48,454.61,446.96,0,29
2024-04-06,48,454.61,443.62,0,35
2024-04-07,48,454.61,443.71,0,29
2024-04-08,48,454.61,441.83,0,34
2024-04-09,48,454.61,431.54,0,28
2024-04-10,48,454.61,446.75,0,31
2024-04-11,48,454.61,448.84,0,31
2024-04-12,48,454.61,440.72,0,27
2024-04-13,48,454.61,455.07,0,34
2024-04-14,48,454.61,437.05,0,44
2024-04-15,48,454.61,444.96,0,35
2024-04-16,48,454.61,461.31,0,29
2024-04-17,48,454.61,432.33,0,29
2024-04-18,48,454.61,442.03,0,30
2024-04-19,48,327.32,446.42,1,47
2024-04-20,48,327.32,443.44,1,58
2024-04-21,48,327.32,440.83,1,52
2024-04-22,48,327.32,432.92,1,52
2024-04-23,48,327.32,448.48,1,51
2024-04-24,48,327.32,451.28,1,56
2024-04-25,48,454.61,431,0,30
2024-04-26,48,454.61,438.17,0,28
2024-04-27,48,454.61,457.77,0,40
2024-04-28,48,454.61,437.12,0,37
2024-04-29,48,454.61,430,0,26
2024-04-30,48,454.61,443.23,0,25
2024-05-01,48,454.61,434.6,0,30
2024-05-02,48,454.61,451.9,0,33
2024-05-03,48,454.61,460.49,0,32
2024-05-04,48,454.61,454.91,0,37
2024-05-05,48,454.61,454.35,0,39
2024-05-06,48,454.61,455.21,0,31
2024-05-07,48,454.61,448.29,0,31
2024-05-08,48,454.61,459.49,0,34
2024-05-09,48,454.61,449.38,0,36
2024-05-10,48,454.61,435.29,0,31
2024-05-11,48,454.61,434.28,0,45
2024-05-12,48,454.61,436.38,0,37
2024-05-13,48,454.61,443.81,0,35
2024-05-14,48,454.61,442.79,0,28
2024-05-15,48,454.61,437.21,0,32
2024-05-16,48,454.61,443.13,0,39
2024-05-17,48,454.61,449.3,0,31
2024-05-18,48,454.61,465.51,0,45
2024-05-19,48,313.68,445.58,1,65
2024-05-20,48,313.68,446.65,1,42
2024-05-21,48,313.68,440.51,1,46
2024-05-22,48,313.68,454.07,1,49
2024-05-23,48,313.68,444.53,1,45
2024-05-24,48,454.61,448.75,0,24
2024-05-25,48,454.61,458.56,0,37
2024-05-26,48,454.61,443.95,0,34
2024-05-27,48,454.61,447.25,0,28
2024-05-28,48,454.61,439.78,0,36
2024-05-29,48,454.61,447.81,0,33
2024-05-30,48,454.61,444.87,0,26
2024-05-31,48,454.61,455.26,0,28
2024-06-01,48,454.61,438.62,0,29
2024-06-02,48,454.61,441.45,0,34
2024-06-03,48,454.61,442.01,0,29
2024-06-04,48,454.61,461.3,0,31
2024-06-05,48,454.61,450.91,0,31
2024-06-06,48,454.61,428.66,0,30
2024-06-07,48,454.61,451.01,0,31
2024-06-08,48,454.61,456.61,0,39
2024-06-09,48,454.61,441.5,0,44
2024-06-10,48,454.61,463.94,0,28
2024-06-11,48,454.61,455.35,0,27
2024-06-12,48,454.61,439.33,0,35
2024-06-13,48,454.61,437.29,0,32
2024-06-14,48,454.61,435.94,0,32
2024-06-15,48,454.61,445.48,0,37
2024-06-16,48,454.61,434.63,0,38
2024-06-17,48,454.61,455.66,0,27
2024-06-18,48,454.61,434.65,0,29
2024-06-19,48,454.61,452.78,0,30
2024-06-20,48,454.61,451.93,0,32
2024-06-21,48,454.61,458.76,0,33
2024-06-22,48,454.61,445.05,0,37
2024-06-23,48,454.61,350.66,0,29
2024-06-24,48,454.61,351.75,0,28
2024-06-25,48,454.61,390.47,0,32
2024-06-26,48,454.61,388.71,0,26
2024-06-27,48,454.61,375.85,0,30
2024-06-28,48,454.61,439.39,0,32
2024-06-29,48,454.61,457.61,0,36
2024-06-30,48,454.61,438.25,0,31
2024-07-01,48,454.61,453.48,0,29
2024-07-02,48,454.61,434.01,0,35
2024-07-03,48,454.61,438.15,0,30
2024-07-04,48,454.61,442.5,0,38
2024-07-05,48,454.61,451.56,0,28
2024-07-06,48,454.61,449.2,0,34
2024-07-07,48,454.61,425.56,0,34
2024-07-08,48,454.61,446.19,0,33
2024-07-09,48,454.61,442.65,0,33
2024-07-10,48,454.61,447.56,0,38
2024-07-11,48,454.61,460.15,0,29
2024-07-12,48,454.61,461.18,0,30
2024-07-13,48,454.61,466.45,0,36
2024-07-14,48,454.61,440.15,0,32
2024-07-15,48,454.61,429.6,0,27
2024-07-16,48,454.61,456.85,0,37
2024-07-17,48,454.61,441.36,0,29
2024-07-18,48,454.61,447.26,0,33
2024-07-19,48,454.61,450.99,0,33
2024-07-20,48,454.61,444.8,0,39
2024-07-21,48,454.61,450.62,0,32
2024-07-22,48,454.61,342.53,0,23
2024-07-23,48,454.61,364.83,0,26
2024-07-24,48,454.61,378.67,0,28
2024-07-25,48,454.61,385.4,0,27
2024-07-26,48,454.61,447.11,0,33
2024-07-27,48,454.61,448.13,0,37
2024-07-28,48,454.61,433.78,0,36
2024-07-29,48,454.61,440.56,0,33
2024-07-30,48,454.61,443.46,0,28
2024-07-31,48,454.61,459.79,0,30
2024-08-01,48,454.61,465.24,0,32
2024-08-02,48,454.61,446.56,0,27
2024-08-03,48,454.61,444.21,0,25
2024-08-04,48,454.61,438.17,0,41
2024-08-05,48,454.61,440.78,0,36
2024-08-06,48,454.61,465.61,0,35
2024-08-07,48,454.61,438.79,0,37
2024-08-08,48,454.61,437.59,0,30
2024-08-09,48,454.61,464.86,0,27
2024-08-10,48,454.61,457.95,0,42
2024-08-11,48,436.43,444.37,0,35
2024-08-12,48,436.43,394.76,0,35
2024-08-13,48,436.43,369.18,0,30
2024-08-14,48,436.43,339.54,0,29
2024-08-15,48,436.43,384.46,0,31
2024-08-16,48,436.43,445.08,0,36
2024-08-17,48,331.68,453.16,1,46
2024-08-18,48,331.68,450.83,1,41
2024-08-19,48,331.68,337.37,1,39
2024-08-20,48,331.68,386.45,1,53
2024-08-21,48,331.68,340.89,1,45
2024-08-22,48,436.43,333.63,0,28
2024-08-23,48,436.43,373.15,0,33
2024-08-24,48,436.43,370.54,0,37
2024-08-25,48,436.43,441.92,0,34
2024-08-26,48,436.43,452.35,0,27
2024-08-27,48,436.43,430.99,0,43
2024-08-28,48,357.87,446.82,1,41
2024-08-29,48,357.87,440.87,1,44
2024-08-30,48,357.87,468.07,1,39
2024-08-31,48,357.87,455.22,1,55
2024-09-01,48,357.87,439.03,1,62
2024-09-02,48,357.87,442.03,1,38
2024-09-03,48,357.87,431.41,1,48
2024-09-04,48,357.87,455.35,1,46
2024-09-05,48,357.87,453.85,1,43
2024-09-06,48,357.87,438.06,1,42
2024-09-07,48,357.87,443.01,1,51
2024-09-08,48,357.87,446.02,1,49
2024-09-09,48,357.87,442.8,1,54
2024-09-10,48,357.87,463.18,1,44
2024-09-11,48,436.43,452.58,0,35
2024-09-12,48,436.43,448.57,0,32
2024-09-13,48,436.43,461.7,0,31
2024-09-14,48,362.23,444.29,1,46
2024-09-15,48,362.23,439.71,1,45
2024-09-16,48,362.23,449.26,1,33
2024-09-17,48,362.23,436.34,1,41
2024-09-18,48,362.23,442.81,1,50
2024-09-19,48,362.23,357.96,1,34
2024-09-20,48,362.23,345.95,1,40
2024-09-21,48,436.43,343.36,0,37
2024-09-22,48,436.43,457.94,0,43
2024-09-23,48,436.43,438.28,0,34
2024-09-24,48,436.43,445.66,0,34
2024-09-25,48,436.43,441.12,0,40
2024-09-26,48,436.43,449.95,0,35
2024-09-27,48,436.43,461.12,0,34
2024-09-28,48,436.43,456.87,0,36
2024-09-29,48,436.43,437.35,0,47
2024-09-30,48,362.23,442.5,1,44
2024-10-01,48,362.23,438.65,1,47
2024-10-02,48,362.23,430.89,1,39
2024-10-03,48,362.23,447.33,1,46
2024-10-04,48,362.23,437.16,1,49
2024-10-05,48,362.23,441.14,1,50
2024-10-06,48,362.23,445.7,1,51
2024-10-07,48,362.23,443.27,1,41
2024-10-08,48,436.43,443.13,0,28
2024-10-09,48,436.43,442.74,0,35
2024-10-10,48,366.6,454.92,1,49
2024-10-11,48,366.6,450.45,1,41
2024-10-12,48,366.6,446.07,1,49
2024-10-13,48,366.6,451.97,1,50
2024-10-14,48,366.6,436,1,35
2024-10-15,48,366.6,440.93,1,37
2024-10-16,48,366.6,451.55,1,47
2024-10-17,48,436.43,444.31,0,40
2024-10-18,48,436.43,446.06,0,32
2024-10-19,48,436.43,438.5,0,38
2024-10-20,48,436.43,455.55,0,42
2024-10-21,48,436.43,435.85,0,32
2024-10-22,48,436.43,442.47,0,42
2024-10-23,48,436.43,448.45,0,35
2024-10-24,48,436.43,460.96,0,40
2024-10-25,48,436.43,431.35,0,40
2024-10-26,48,436.43,450.96,0,41
2024-10-27,48,436.43,437.58,0,38
2024-10-28,48,436.43,450.67,0,37
2024-10-29,48,436.43,428.85,0,40
2024-10-30,48,436.43,449.8,0,43
2024-10-31,48,336.05,447.75,1,52
2024-11-01,48,336.05,442.89,1,70
2024-11-02,48,336.05,459.73,1,71
2024-11-03,48,336.05,437.05,1,72
2024-11-04,48,336.05,439.95,1,63
2024-11-05,48,336.05,419.92,1,54
2024-11-06,48,436.43,443.32,0,38
2024-11-07,48,436.43,440.95,0,40
2024-11-08,48,436.43,453.75,0,40
2024-11-09,48,436.43,447.59,0,41
2024-11-10,48,436.43,453.88,0,42
2024-11-11,48,436.43,443.91,0,35
2024-11-12,48,436.43,443.51,0,45
2024-11-13,48,436.43,439.34,0,48
2024-11-14,48,436.43,441.29,0,40
2024-11-15,48,436.43,435.67,0,45
2024-11-16,48,436.43,450.57,0,39
2024-11-17,48,436.43,448.27,0,49
2024-11-18,48,436.43,453.95,0,30
2024-11-19,48,436.43,451.5,0,42
2024-11-20,48,436.43,439.3,0,39
2024-11-21,48,436.43,435.02,0,37
2024-11-22,48,436.43,439.61,0,43
2024-11-23,48,436.43,447.2,0,61
2024-11-24,48,436.43,444.95,0,36
2024-11-25,48,436.43,443.88,0,38
2024-11-26,48,436.43,454.89,0,40
2024-11-27,48,436.43,441.03,0,35
2024-11-28,48,436.43,447.28,0,49
2024-11-29,48,436.43,446.7,0,43
2024-11-30,48,436.43,362.32,0,39
2024-12-01,48,436.43,352.88,0,48
2024-12-02,48,436.43,374.78,0,39
2024-12-03,48,436.43,353.66,0,39
2024-12-04,48,436.43,371.05,0,44
2024-12-05,48,436.43,338.46,0,37
2024-12-06,48,436.43,365,0,39
2024-12-07,48,436.43,361.66,0,46
2024-12-08,48,436.43,345.53,0,37
2024-12-09,48,436.43,339.52,0,35
2024-12-10,48,436.43,440.29,0,41
2024-12-11,48,436.43,450.04,0,46
2024-12-12,48,436.43,451.21,0,48
2024-12-13,48,436.43,441.58,0,47
2024-12-14,48,436.43,443.77,0,57
2024-12-15,48,436.43,449.19,0,48
2024-12-16,48,436.43,447.12,0,42
2024-12-17,48,436.43,442.23,0,37
2024-12-18,48,436.43,452.14,0,46
2024-12-19,48,436.43,451.35,0,50
2024-12-20,48,436.43,443.12,0,40
2024-12-21,48,436.43,449.42,0,55
2024-12-22,48,436.43,448.21,0,67
2024-12-23,48,436.43,453.33,0,41
2024-12-24,48,436.43,351.28,0,37
2024-12-25,48,436.43,367.72,0,35
2024-12-26,48,436.43,366.22,0,49
2024-12-27,48,436.43,448.48,0,43
2024-12-28,48,436.43,458.46,0,49
2024-12-29,48,436.43,443.57,0,47
2024-12-30,48,436.43,452.08,0,44
2024-12-31,48,436.43,428.27,0,40
2025-01-01,48,436.43,434.4,0,36
2025-01-02,48,436.43,451.22,0,30
2025-01-03,48,436.43,452.56,0,31
2025-01-04,48,436.43,447.63,0,37
2025-01-05,48,436.43,456.25,0,35
2025-01-06,48,436.43,439.63,0,26
2025-01-07,48,436.43,447.75,0,37
2025-01-08,48,436.43,447.85,0,30
2025-01-09,48,436.43,449.85,0,37
2025-01-10,48,436.43,457.3,0,31
2025-01-11,48,436.43,437.01,0,32
2025-01-12,48,436.43,455.2,0,39
2025-01-13,48,436.43,430.67,0,26
2025-01-14,48,436.43,437.59,0,34
2025-01-15,48,436.43,441.88,0,30
2025-01-16,48,436.43,438.52,0,32
2025-01-17,48,436.43,450.3,0,33
2025-01-18,48,436.43,454.25,0,39
2025-01-19,48,436.43,427.1,0,29
2025-01-20,48,436.43,463.77,0,24
2025-01-21,48,436.43,438.3,0,30
2025-01-22,48,436.43,439.86,0,30
2025-01-23,48,436.43,419.35,0,28
2025-01-24,48,436.43,450.51,0,33
2025-01-25,48,436.43,458.09,0,33
2025-01-26,48,436.43,437.52,0,40
2025-01-27,48,436.43,445.13,0,26
2025-01-28,48,436.43,439.6,0,33
2025-01-29,48,436.43,457.76,0,32
2025-01-30,48,436.43,446.1,0,31
2025-01-31,48,436.43,445.46,0,27
2025-02-01,48,436.43,450.8,0,49
2025-02-02,48,436.43,442.58,0,35
2025-02-03,48,436.43,459.63,0,27
2025-02-04,48,436.43,437.65,0,34
2025-02-05,48,436.43,438.42,0,35
2025-02-06,48,436.43,438.04,0,33
2025-02-07,48,436.43,438.73,0,32
2025-02-08,48,436.43,432.99,0,42
2025-02-09,48,436.43,451.54,0,45
2025-02-10,48,436.43,459.76,0,34
2025-02-11,48,436.43,430.44,0,28
2025-02-12,48,436.43,453.39,0,34
2025-02-13,48,436.43,454.93,0,31
2025-02-14,48,436.43,448.16,0,29
2025-02-15,48,301.13,436.71,1,60
2025-02-16,48,301.13,439.35,1,53
2025-02-17,48,301.13,464.23,1,49
2025-02-18,48,301.13,438.38,1,45
2025-02-19,48,301.13,429.36,1,58
2025-02-20,48,301.13,458.15,1,46
2025-02-21,48,301.13,437.65,1,56
2025-02-22,48,436.43,442.46,0,32
2025-02-23,48,436.43,455.18,0,42
2025-02-24,48,436.43,433.19,0,26
2025-02-25,48,314.23,439.26,1,54
2025-02-26,48,314.23,459.41,1,55
2025-02-27,48,314.23,446.26,1,44
2025-02-28,48,314.23,437.24,1,60
2025-03-01,48,436.43,423.14,0,38
2025-03-02,48,436.43,453.59,0,40
2025-03-03,48,436.43,432.6,0,33
2025-03-04,48,436.43,449.27,0,37
2025-03-05,48,436.43,453.4,0,31
2025-03-06,48,436.43,450.36,0,38
2025-03-07,48,436.43,420.38,0,34
2025-03-08,48,436.43,424.21,0,48
2025-03-09,48,436.43,444.64,0,39
2025-03-10,48,436.43,456.26,0,28
2025-03-11,48,436.43,448.04,0,34
2025-03-12,48,436.43,439.08,0,30
2025-03-13,48,436.43,463.53,0,42
2025-03-14,48,436.43,455,0,39
2025-03-15,48,436.43,449.03,0,43
2025-03-16,48,436.43,432.13,0,37
2025-03-17,48,436.43,444.29,0,30
2025-03-18,48,436.43,433.79,0,37
2025-03-19,48,436.43,446.05,0,42
2025-03-20,48,436.43,449.57,0,32
2025-03-21,48,436.43,444.22,0,32
2025-03-22,48,436.43,421.39,0,42
2025-03-23,48,436.43,445.46,0,38
2025-03-24,48,436.43,439.5,0,27
2025-03-25,48,436.43,454.36,0,33
2025-03-26,48,436.43,449.07,0,34
2025-03-27,48,436.43,436.19,0,43
2025-03-28,48,436.43,444.31,0,33
2025-03-29,48,436.43,456.77,0,36
2025-03-30,48,436.43,440.02,0,38
2025-03-31,48,436.43,443.36,0,31
2025-04-01,48,436.43,452.31,0,32
2025-04-02,48,436.43,437.05,0,34
2025-04-03,48,436.43,454.01,0,33
2025-04-04,48,436.43,447.54,0,38
2025-04-05,48,436.43,460.28,0,38
2025-04-06,48,436.43,435.16,0,36
2025-04-07,48,436.43,447.57,0,33
2025-04-08,48,436.43,442.89,0,39
2025-04-09,48,436.43,451.02,0,30
2025-04-10,48,436.43,435.68,0,35
2025-04-11,48,436.43,449.75,0,35
2025-04-12,48,436.43,455.84,0,37
2025-04-13,48,436.43,438.14,0,45
2025-04-14,48,436.43,453.84,0,29
2025-04-15,48,436.43,443.63,0,36
2025-04-16,48,436.43,437.54,0,37
2025-04-17,48,436.43,449.82,0,40
2025-04-18,48,436.43,433.55,0,47
2025-04-19,48,436.43,441.48,0,53
2025-04-20,48,436.43,443.75,0,48
2025-04-21,48,436.43,445.5,0,29
2025-04-22,48,436.43,466.57,0,31
2025-04-23,48,436.43,435.27,0,36
2025-04-24,48,436.43,441.23,0,33
2025-04-25,48,436.43,436.22,0,42
2025-04-26,48,436.43,435.49,0,30
2025-04-27,48,436.43,460.03,0,50
2025-04-28,48,436.43,446.26,0,29
2025-04-29,48,436.43,434.37,0,41
2025-04-30,48,436.43,346.63,0,32
2025-05-01,48,436.43,352.54,0,36
2025-05-02,48,436.43,400.23,0,30
2025-05-03,48,436.43,367.8,0,50
2025-05-04,48,436.43,350.1,0,35
2025-05-05,48,436.43,398.72,0,30
2025-05-06,48,436.43,434.45,0,38
2025-05-07,48,436.43,457.91,0,35
2025-05-08,48,436.43,446.94,0,35
2025-05-09,48,436.43,456.96,0,37
2025-05-10,48,436.43,448.93,0,45
2025-05-11,48,436.43,440.46,0,42
2025-05-12,48,436.43,458.17,0,33
2025-05-13,48,436.43,442.64,0,37
2025-05-14,48,436.43,440.7,0,32
2025-05-15,48,436.43,427.43,0,36
2025-05-16,48,436.43,440.68,0,33
2025-05-17,48,436.43,447.5,0,41
2025-05-18,48,436.43,456.49,0,42
2025-05-19,48,436.43,439.11,0,30
2025-05-20,48,436.43,439.9,0,34
2025-05-21,48,344.78,349.57,1,45
2025-05-22,48,344.78,370.98,1,46
2025-05-23,48,344.78,351.64,1,45
2025-05-24,48,344.78,369.67,1,45
2025-05-25,48,344.78,362.54,1,51
2025-05-26,48,344.78,345,1,43
2025-05-27,48,344.78,440.73,1,52
2025-05-28,48,344.78,438.99,1,36
2025-05-29,48,436.43,451.46,0,41
2025-05-30,48,436.43,432.3,0,38
2025-05-31,48,357.87,431.6,1,52
2025-06-01,48,357.87,430.1,1,50
2025-06-02,48,357.87,425.29,1,41
2025-06-03,48,357.87,445.61,1,50
2025-06-04,48,436.43,432.46,0,42
2025-06-05,48,436.43,433.14,0,36
2025-06-06,48,331.68,443.03,1,55
2025-06-07,48,331.68,435.19,1,44
2025-06-08,48,331.68,438.09,1,71
2025-06-09,48,331.68,439.56,1,59
2025-06-10,48,331.68,443.27,1,43
2025-06-11,48,331.68,448.19,1,52
2025-06-12,48,436.43,450.81,0,37
2025-06-13,48,436.43,449.7,0,37
2025-06-14,48,436.43,458.77,0,45
2025-06-15,48,436.43,439.83,0,29
2025-06-16,48,436.43,439.67,0,32
2025-06-17,48,436.43,449.64,0,38
2025-06-18,48,462.61,434.09,0,37
2025-06-19,48,462.61,449.13,0,33
2025-06-20,48,462.61,445.12,0,40
2025-06-21,48,462.61,440.22,0,40
2025-06-22,48,462.61,430.49,0,37
2025-06-23,48,462.61,458.85,0,34
2025-06-24,48,462.61,442.7,0,37
2025-06-25,48,462.61,446.06,0,29
2025-06-26,48,462.61,447.96,0,40
2025-06-27,48,462.61,455.52,0,39
2025-06-28,48,462.61,451.66,0,53
2025-06-29,48,462.61,445.58,0,40
2025-06-30,48,462.61,448.76,0,35
2025-07-01,48,462.61,445.11,0,34
2025-07-02,48,462.61,434.5,0,28
2025-07-03,48,462.61,445.22,0,34
2025-07-04,48,462.61,441.04,0,30
2025-07-05,48,462.61,442.28,0,44
2025-07-06,48,462.61,444.22,0,44
2025-07-07,48,462.61,449.64,0,31
2025-07-08,48,462.61,449.84,0,36
2025-07-09,48,462.61,441.13,0,29
2025-07-10,48,462.61,449.21,0,33
